By solving y''(x)=-y with y(0)=1 and y'(0)=0, we get cos(2*pi)=1.00001
By solving y''(x)=-y-y'(x)/10 with y(0)=1 and y'(0)=0, we get y(2*pi)=0.730069


1.27526	0.319534	-0.89825	
1.29448	0.302225	-0.902495	
1.31372	0.284826	-0.906402	
1.33297	0.267344	-0.909968	
1.35223	0.249786	-0.913192	
1.3715	0.232157	-0.916073	
1.39078	0.214464	-0.918611	
1.41008	0.196715	-0.920804	
1.42939	0.178914	-0.92265	
1.44871	0.16107	-0.924151	
1.46805	0.143188	-0.925304	
1.4874	0.125275	-0.92611	
1.50676	0.107337	-0.926569	
1.52613	0.0893827	-0.926679	
1.54552	0.071417	-0.926441	
1.56492	0.0534473	-0.925855	
1.58434	0.0354802	-0.924922	
1.60376	0.0175226	-0.923641	
1.6232	-0.000418854	-0.922013	
1.64266	-0.0183372	-0.920038	
1.66212	-0.0362258	-0.917718	
1.6816	-0.0540777	-0.915053	
1.70109	-0.0718861	-0.912044	
1.7206	-0.0896441	-0.908693	
1.74012	-0.107345	-0.905	
1.75965	-0.124982	-0.900967	
1.77919	-0.142548	-0.896596	
1.79874	-0.160037	-0.891889	
1.81831	-0.177441	-0.886846	
1.83789	-0.194754	-0.88147	
1.85748	-0.211969	-0.875764	
1.87709	-0.22908	-0.869729	
1.8967	-0.246079	-0.863369	
1.91633	-0.262961	-0.856684	
1.93597	-0.279717	-0.849679	
1.95562	-0.296343	-0.842356	
1.97528	-0.312831	-0.834718	
1.99495	-0.329174	-0.826769	
2.01463	-0.345367	-0.81851	
2.03432	-0.361403	-0.809947	
2.05403	-0.377276	-0.801082	
2.07374	-0.392978	-0.791919	
2.09346	-0.408505	-0.782461	
2.11319	-0.42385	-0.772714	
2.13294	-0.439007	-0.76268	
2.15269	-0.45397	-0.752365	
2.17244	-0.468732	-0.741771	
2.19221	-0.483289	-0.730905	
2.21199	-0.497635	-0.71977	
2.23177	-0.511763	-0.708372	
2.25156	-0.525668	-0.696714	
2.27136	-0.539345	-0.684802	
2.29117	-0.552789	-0.672641	
2.31098	-0.565994	-0.660237	
2.3308	-0.578955	-0.647594	
2.35062	-0.591667	-0.634717	
2.37045	-0.604126	-0.621613	
2.39029	-0.616325	-0.608287	
2.41013	-0.628262	-0.594745	
2.42998	-0.63993	-0.580992	
2.44983	-0.651326	-0.567034	
2.46969	-0.662446	-0.552877	
2.48955	-0.673285	-0.538527	
2.50941	-0.683839	-0.523991	
2.52928	-0.694105	-0.509274	
2.54915	-0.704078	-0.494384	
2.56903	-0.713755	-0.479325	
2.58891	-0.723132	-0.464104	
2.60879	-0.732207	-0.448729	
2.62867	-0.740975	-0.433205	
2.64856	-0.749435	-0.417538	
2.66844	-0.757582	-0.401737	
2.68833	-0.765415	-0.385806	
2.70822	-0.77293	-0.369753	
2.72812	-0.780125	-0.353585	
2.74801	-0.786997	-0.337309	
2.7679	-0.793546	-0.32093	
2.7878	-0.799767	-0.304456	
2.8077	-0.805661	-0.287894	
2.82759	-0.811224	-0.27125	
2.84749	-0.816455	-0.254532	
2.86739	-0.821353	-0.237745	
2.88729	-0.825917	-0.220898	
2.90719	-0.830144	-0.203997	
2.92709	-0.834035	-0.187049	
2.94699	-0.837588	-0.17006	
2.96688	-0.840803	-0.153038	
2.98678	-0.843679	-0.135989	
3.00668	-0.846215	-0.11892	
3.02658	-0.848412	-0.101838	
3.04648	-0.850268	-0.0847502	
3.06638	-0.851785	-0.0676627	
3.08628	-0.852961	-0.0505826	
3.10617	-0.853798	-0.0335164	
3.12607	-0.854295	-0.016471	
3.14597	-0.854453	0.00054701	
3.16587	-0.854273	0.017531	
3.18577	-0.853756	0.0344744	
3.20567	-0.852901	0.0513706	
3.22556	-0.851711	0.0682132	
3.24546	-0.850187	0.0849956	
3.26536	-0.848329	0.101711	
3.28526	-0.846138	0.118354	
3.30516	-0.843618	0.134918	
3.32507	-0.840768	0.151395	
3.34497	-0.837592	0.167781	
3.36487	-0.83409	0.184069	
3.38478	-0.830264	0.200253	
3.40469	-0.826117	0.216327	
3.42459	-0.821651	0.232284	
3.4445	-0.816868	0.248119	
